time,KXBTCD-24DEC0617-T83749.99,KXBTCD-24DEC0617-T84249.99,KXBTCD-24DEC0617-T84749.99,KXBTCD-24DEC0617-T85249.99,KXBTCD-24DEC0617-T85749.99,KXBTCD-24DEC0617-T86249.99,KXBTCD-24DEC0617-T86749.99,KXBTCD-24DEC0617-T87249.99,KXBTCD-24DEC0617-T87749.99,KXBTCD-24DEC0617-T88249.99,KXBTCD-24DEC0617-T88749.99,KXBTCD-24DEC0617-T89249.99,KXBTCD-24DEC0617-T89749.99,KXBTCD-24DEC0617-T90249.99,KXBTCD-24DEC0617-T90749.99,KXBTCD-24DEC0617-T91249.99,KXBTCD-24DEC0617-T91749.99,KXBTCD-24DEC0617-T92249.99,KXBTCD-24DEC0617-T92749.99,KXBTCD-24DEC0617-T93249.99,KXBTCD-24DEC0617-T93749.99,KXBTCD-24DEC0617-T94249.99,KXBTCD-24DEC0617-T94749.99,KXBTCD-24DEC0617-T95249.99,KXBTCD-24DEC0617-T95749.99,KXBTCD-24DEC0617-T96249.99,KXBTCD-24DEC0617-T96749.99,KXBTCD-24DEC0617-T97249.99,KXBTCD-24DEC0617-T97749.99,KXBTCD-24DEC0617-T98249.99,KXBTCD-24DEC0617-T98749.99,KXBTCD-24DEC0617-T99249.99,KXBTCD-24DEC0617-T99749.99,KXBTCD-24DEC0617-T100249.99,KXBTCD-24DEC0617-T100749.99,KXBTCD-24DEC0617-T101249.99,KXBTCD-24DEC0617-T101749.99,KXBTCD-24DEC0617-T102249.99,KXBTCD-24DEC0617-T102749.99,KXBTCD-24DEC0617-T103249.99,KXBTCD-24DEC0617-T103749.99,KXBTCD-24DEC0617-T104249.99,KXBTCD-24DEC0617-T104749.99,KXBTCD-24DEC0617-T105249.99,KXBTCD-24DEC0617-T105749.99,KXBTCD-24DEC0617-T106249.99,KXBTCD-24DEC0617-T106749.99,KXBTCD-24DEC0617-T107249.99,KXBTCD-24DEC0617-T107749.99,KXBTCD-24DEC0617-T108249.99,KXBTC-24DEC0617-T93000,KXBTC-24DEC0617-B93250,KXBTC-24DEC0617-B93750,KXBTC-24DEC0617-B94250,KXBTC-24DEC0617-B94750,KXBTC-24DEC0617-B95250,KXBTC-24DEC0617-B95750,KXBTC-24DEC0617-B96250,KXBTC-24DEC0617-B96750,KXBTC-24DEC0617-B97250,KXBTC-24DEC0617-B97750,KXBTC-24DEC0617-B98250,KXBTC-24DEC0617-B98750,KXBTC-24DEC0617-B99250,KXBTC-24DEC0617-B99750,KXBTC-24DEC0617-B100250,KXBTC-24DEC0617-B100750,KXBTC-24DEC0617-B101250,KXBTC-24DEC0617-B101750,KXBTC-24DEC0617-B102250,KXBTC-24DEC0617-B102750,KXBTC-24DEC0617-B103250,KXBTC-24DEC0617-B103750,KXBTC-24DEC0617-B104250,KXBTC-24DEC0617-B104750,KXBTC-24DEC0617-B105250,KXBTC-24DEC0617-B105750,KXBTC-24DEC0617-B106250,KXBTC-24DEC0617-B106750,KXBTC-24DEC0617-B107250,KXBTC-24DEC0617-B107750,KXBTC-24DEC0617-B108250,KXBTC-24DEC0617-B108750,KXBTC-24DEC0617-B109250,KXBTC-24DEC0617-B109750,KXBTC-24DEC0617-B110250,KXBTC-24DEC0617-B110750,KXBTC-24DEC0617-B111250,KXBTC-24DEC0617-B111750,KXBTC-24DEC0617-T111999.99,BTC
2024-12-06 09:43:00.808249,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,96,95,95,94,95,94,91,89,85,79,73,64,53,44,31,23,16,11,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,6,7,9,10,10,10,8,5,5,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98778.92
2024-12-06 09:44:00.690283,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,96,95,95,94,95,94,92,89,86,80,74,66,54,43,32,24,17,11,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,6,7,9,10,11,9,7,6,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98821.89
2024-12-06 09:45:00.141013,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,96,94,92,90,87,81,76,67,56,44,34,25,18,12,8,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,6,7,9,10,11,9,7,6,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98943.21
2024-12-06 09:46:00.746544,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,96,94,92,90,87,81,76,67,55,44,33,24,17,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,6,7,9,10,11,9,7,6,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98891.11
2024-12-06 09:47:00.388925,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,96,94,92,90,87,81,77,68,56,45,34,25,18,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,6,7,9,10,11,9,7,6,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98930.65
2024-12-06 09:48:00.753767,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,96,94,92,90,87,81,76,68,56,45,34,25,18,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,6,7,9,10,11,9,7,6,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98915.54
2024-12-06 09:49:00.332985,97,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,94,93,92,89,85,80,72,63,52,41,31,23,16,10,6,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,6,6,9,9,11,10,8,7,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99258.47
2024-12-06 09:50:00.505899,97,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,95,93,92,90,86,82,75,65,55,43,33,24,17,11,7,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,5,6,9,9,11,10,9,7,6,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99365.51
2024-12-06 09:51:00.060579,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,94,95,93,91,90,85,80,73,63,52,40,30,22,15,10,6,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,5,6,9,9,11,10,9,7,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99206.07
2024-12-06 09:52:00.674317,97,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,95,93,92,90,86,82,75,66,55,43,32,23,16,11,7,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,5,6,9,9,11,10,9,7,6,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99348.57
2024-12-06 09:53:00.133953,97,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,95,93,92,90,86,82,75,66,55,43,33,24,17,11,7,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,5,6,9,9,11,10,9,7,6,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99363.43
2024-12-06 09:54:00.669949,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,94,95,93,91,89,85,81,73,64,53,41,31,22,15,10,7,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,5,6,8,9,11,10,9,7,5,5,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99236.01
2024-12-06 09:55:00.611927,97,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,96,96,96,95,95,95,95,93,92,90,86,82,76,66,56,43,33,24,16,12,8,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,5,6,8,9,11,10,9,7,6,5,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99338.62
2024-12-06 09:56:00.005090,97,97,97,97,97,97,97,97,97,96,97,97,97,96,96,96,96,97,96,97,96,96,96,95,93,91,90,87,83,76,68,58,47,34,25,18,12,8,5,3,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,2,3,5,6,8,9,11,10,9,7,6,5,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99417.78
2024-12-06 09:57:00.305634,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,97,95,95,95,95,94,92,90,88,83,78,68,59,48,36,27,19,13,9,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,5,6,8,9,11,10,9,8,6,5,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99454.5
2024-12-06 09:58:00.970254,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,97,95,95,95,94,94,92,91,88,84,79,70,60,49,37,27,20,14,9,6,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,4,6,8,9,11,10,10,8,7,5,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99512.35
2024-12-06 09:59:00.684223,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,97,95,95,95,94,94,93,91,88,84,79,71,61,50,38,28,20,14,9,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,6,8,9,11,10,10,8,6,5,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99539.24
2024-12-06 10:00:00.389866,96,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,96,95,94,94,94,93,94,92,91,87,84,78,71,61,49,37,27,19,13,8,6,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,6,8,9,11,11,10,8,6,5,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99577.7
2024-12-06 10:01:00.764783,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,95,96,95,94,94,94,95,93,92,90,87,83,76,67,57,45,34,24,17,11,7,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,6,8,11,11,10,10,8,6,5,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99374.58
2024-12-06 10:02:00.494539,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,95,96,95,94,94,95,95,93,93,90,86,81,74,65,55,43,33,24,16,10,6,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,6,8,11,11,10,9,7,6,5,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99310.53
2024-12-06 10:03:00.239402,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,95,96,97,94,94,95,95,93,93,90,86,81,74,65,54,42,31,24,16,9,6,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,6,8,11,11,11,9,7,5,5,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99272.43
2024-12-06 10:04:00.671720,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,95,96,95,94,94,94,94,93,92,89,85,80,73,63,51,39,29,21,15,9,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,6,8,11,11,10,9,7,5,5,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99177.68
2024-12-06 10:05:00.142652,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,95,96,95,94,94,94,94,92,92,87,84,77,69,59,47,35,27,18,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,7,9,11,11,10,8,6,5,3,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98981.9
2024-12-06 10:06:00.838901,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,95,96,95,94,94,94,94,93,92,88,84,77,70,59,49,35,27,18,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,5,7,9,11,11,10,8,6,5,3,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99017.65
2024-12-06 10:07:00.660641,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,95,96,95,94,94,94,94,93,93,89,86,79,72,62,50,38,28,19,14,8,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,5,7,9,11,11,10,8,7,5,3,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99121.69
2024-12-06 10:08:00.664832,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,95,96,95,94,94,93,94,92,90,88,83,78,70,60,49,38,27,19,13,8,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,7,8,10,11,10,8,7,5,3,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99093.17
2024-12-06 10:09:00.132577,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,97,95,95,95,94,93,93,89,86,81,73,63,51,40,29,21,15,9,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,7,8,12,11,10,9,7,5,4,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99248.45
2024-12-06 10:10:00.219819,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,95,95,95,94,94,93,92,88,85,78,70,59,50,36,27,18,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,5,7,8,12,11,10,9,6,5,3,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99054.66
2024-12-06 10:11:00.872451,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,97,95,95,95,94,93,93,89,86,79,71,60,51,37,27,19,13,8,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,5,7,8,12,11,10,9,7,5,3,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99102.7
2024-12-06 10:12:00.522615,96,96,96,96,96,96,96,96,95,95,97,97,97,95,95,95,95,97,96,95,95,95,94,94,92,91,87,84,75,67,56,46,33,24,16,11,6,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,7,9,12,12,10,8,6,5,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98910.19
2024-12-06 10:13:00.127286,96,96,96,96,96,96,96,96,95,95,97,97,97,95,95,95,95,97,96,95,95,94,94,94,92,91,87,83,74,66,55,45,32,23,15,10,6,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,7,9,13,12,10,8,6,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98845.36
2024-12-06 10:14:00.623749,96,96,96,96,96,96,96,96,96,95,95,95,95,95,95,95,95,95,96,94,94,94,93,94,92,90,87,81,75,67,56,45,33,24,16,11,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,7,9,11,11,9,8,6,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98914.81
2024-12-06 10:15:00.042131,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,97,95,95,94,94,93,92,87,82,76,68,57,46,34,25,17,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,7,9,12,13,10,8,6,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98942.49
2024-12-06 10:16:00.683156,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,97,95,95,95,94,93,92,88,84,76,68,57,46,34,25,17,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,7,9,12,13,10,8,6,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98965.51
2024-12-06 10:17:00.397160,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,95,95,95,95,94,92,92,86,82,74,65,54,43,31,22,15,10,6,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,7,10,12,13,10,7,6,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98841.86
2024-12-06 10:18:00.733129,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,97,95,95,95,94,93,92,88,84,75,67,56,45,33,25,16,11,6,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,7,9,12,13,10,8,6,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98938.15
2024-12-06 10:19:00.364139,96,96,96,96,96,96,96,96,96,96,97,97,97,95,95,95,95,97,96,97,95,95,95,94,93,93,89,85,78,70,60,49,36,26,18,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,7,9,12,13,10,8,7,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99054.99
2024-12-06 10:20:00.915294,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,97,95,95,94,94,93,92,89,85,77,69,59,47,35,25,17,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,7,9,12,13,10,8,6,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99009.47
2024-12-06 10:21:00.549815,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,95,95,95,94,94,93,92,88,85,76,67,57,45,34,24,16,11,6,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,8,9,13,13,10,8,6,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98949.5
2024-12-06 10:22:00.080521,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,95,95,95,95,94,92,92,86,83,74,65,55,42,31,24,15,10,5,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,8,9,13,13,10,7,6,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98837.3
2024-12-06 10:23:00.823651,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,96,95,95,95,95,94,92,91,86,82,72,64,52,40,29,21,14,9,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,9,10,13,13,10,7,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98811.33
2024-12-06 10:24:00.302037,82,75,74,57,47,52,53,74,74,74,97,97,97,90,90,95,80,97,99,95,95,95,94,94,92,92,87,82,74,64,52,40,30,21,14,9,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,9,10,13,13,10,7,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98822.59
2024-12-06 10:25:00.823156,96,96,96,96,96,96,96,96,96,95,97,97,97,95,95,95,95,97,99,95,95,95,95,94,93,93,88,84,75,66,55,44,32,22,15,10,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,8,10,14,13,10,8,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98915.42
2024-12-06 10:26:00.564760,96,96,96,96,96,96,96,96,96,95,97,97,97,95,96,98,95,97,99,95,95,95,95,94,92,92,87,83,73,65,53,41,30,21,14,9,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,9,10,14,13,10,7,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98847.04
2024-12-06 10:27:00.255500,96,96,96,96,96,96,96,96,96,96,97,97,97,96,96,98,95,97,99,97,95,95,95,94,93,93,88,84,75,66,55,43,32,22,15,10,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,9,10,14,13,10,8,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98939.97
2024-12-06 10:28:00.815201,96,96,96,96,96,96,96,96,96,96,97,97,97,96,96,98,95,97,99,97,95,95,95,94,93,93,89,86,78,70,59,48,35,25,18,12,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,9,10,14,13,11,8,6,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99105.76
2024-12-06 10:29:00.139311,96,96,96,96,96,96,96,96,96,96,97,97,97,96,96,98,95,97,99,97,95,95,95,94,93,94,89,87,79,71,60,49,36,26,19,12,7,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,8,10,13,13,11,8,7,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99149.53
2024-12-06 10:30:00.987530,96,96,96,96,96,96,96,96,96,96,97,97,97,96,96,98,95,97,99,97,95,95,95,94,93,94,90,87,79,71,60,49,36,26,19,12,7,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,8,10,13,14,11,8,7,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99160.65
2024-12-06 10:31:00.588814,96,96,96,96,96,96,96,96,96,96,97,97,97,96,96,98,95,97,99,97,95,95,95,94,93,94,90,88,81,74,64,53,41,29,21,14,8,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,8,10,12,14,11,9,7,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99307.21
2024-12-06 10:32:00.018553,96,96,96,96,96,96,96,96,96,96,97,97,97,96,96,98,95,97,99,97,95,95,95,95,94,94,90,87,81,75,63,52,40,29,20,14,8,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,8,10,12,14,12,9,7,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99294.3
2024-12-06 10:33:00.816625,96,96,96,96,96,96,96,96,96,96,97,97,97,96,96,98,95,97,99,97,95,95,95,95,93,94,90,87,80,75,63,52,39,28,20,13,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,8,10,13,14,12,9,7,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99280.22
2024-12-06 10:34:00.811767,96,96,96,96,96,96,96,96,96,96,97,97,97,96,96,98,95,97,99,97,95,95,95,95,94,94,90,87,80,75,63,52,40,28,20,13,8,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,8,10,13,14,12,10,7,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99298.72
2024-12-06 10:35:00.241198,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,98,96,97,99,97,96,96,96,95,95,95,92,89,81,76,65,54,41,30,21,14,8,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,8,10,12,14,12,10,7,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99358.4
2024-12-06 10:36:00.882836,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,98,96,97,99,97,97,96,96,95,95,95,92,89,83,77,66,55,43,31,22,14,9,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,7,10,12,14,13,11,8,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99433.24
2024-12-06 10:37:00.755454,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,98,96,97,99,97,97,96,96,96,95,94,91,88,82,76,66,55,43,33,24,17,10,6,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,7,10,12,14,13,11,8,6,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99434.24
2024-12-06 10:38:00.458751,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,98,97,98,99,97,97,96,96,96,95,95,92,88,83,76,67,58,45,33,24,17,10,7,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,7,10,12,12,12,11,8,6,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99500.11
2024-12-06 10:39:00.818303,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,98,97,98,99,97,97,97,97,95,95,94,92,88,82,75,65,54,43,31,22,15,9,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,7,10,12,12,12,10,8,6,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99370.84
2024-12-06 10:40:00.246254,98,98,98,98,98,98,97,97,97,97,97,97,97,97,97,98,97,98,99,97,97,97,97,97,96,95,92,87,82,74,65,54,43,30,22,15,9,6,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,7,10,12,12,12,10,8,5,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99324.53
2024-12-06 10:41:00.330850,98,98,98,98,98,98,98,98,98,98,98,97,97,97,97,98,97,98,99,97,97,97,97,97,96,95,91,87,80,72,62,51,40,29,21,13,8,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,8,10,12,12,11,10,7,5,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99253.58
2024-12-06 10:42:00.184021,98,98,98,98,98,98,98,98,98,98,98,97,97,97,97,98,97,98,99,97,97,97,97,97,95,94,91,86,80,71,61,49,38,27,20,12,7,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,8,10,12,12,11,10,7,5,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99189.93
2024-12-06 10:43:00.659561,98,98,98,98,98,98,98,98,98,98,98,97,97,97,97,98,97,98,99,97,97,97,97,97,95,94,91,87,81,73,63,52,40,29,20,13,9,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,8,10,12,13,12,10,7,5,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99260.29
