time,BTC,KXBTCD-24DEC0617-T83749.99,KXBTCD-24DEC0617-T84249.99,KXBTCD-24DEC0617-T84749.99,KXBTCD-24DEC0617-T85249.99,KXBTCD-24DEC0617-T85749.99,KXBTCD-24DEC0617-T86249.99,KXBTCD-24DEC0617-T86749.99,KXBTCD-24DEC0617-T87249.99,KXBTCD-24DEC0617-T87749.99,KXBTCD-24DEC0617-T88249.99,KXBTCD-24DEC0617-T88749.99,KXBTCD-24DEC0617-T89249.99,KXBTCD-24DEC0617-T89749.99,KXBTCD-24DEC0617-T90249.99,KXBTCD-24DEC0617-T90749.99,KXBTCD-24DEC0617-T91249.99,KXBTCD-24DEC0617-T91749.99,KXBTCD-24DEC0617-T92249.99,KXBTCD-24DEC0617-T92749.99,KXBTCD-24DEC0617-T93249.99,KXBTCD-24DEC0617-T93749.99,KXBTCD-24DEC0617-T94249.99,KXBTCD-24DEC0617-T94749.99,KXBTCD-24DEC0617-T95249.99,KXBTCD-24DEC0617-T95749.99,KXBTCD-24DEC0617-T96249.99,KXBTCD-24DEC0617-T96749.99,KXBTCD-24DEC0617-T97249.99,KXBTCD-24DEC0617-T97749.99,KXBTCD-24DEC0617-T98249.99,KXBTCD-24DEC0617-T98749.99,KXBTCD-24DEC0617-T99249.99,KXBTCD-24DEC0617-T99749.99,KXBTCD-24DEC0617-T100249.99,KXBTCD-24DEC0617-T100749.99,KXBTCD-24DEC0617-T101249.99,KXBTCD-24DEC0617-T101749.99,KXBTCD-24DEC0617-T102249.99,KXBTCD-24DEC0617-T102749.99,KXBTCD-24DEC0617-T103249.99,KXBTCD-24DEC0617-T103749.99,KXBTCD-24DEC0617-T104249.99,KXBTCD-24DEC0617-T104749.99,KXBTCD-24DEC0617-T105249.99,KXBTCD-24DEC0617-T105749.99,KXBTCD-24DEC0617-T106249.99,KXBTCD-24DEC0617-T106749.99,KXBTCD-24DEC0617-T107249.99,KXBTCD-24DEC0617-T107749.99,KXBTCD-24DEC0617-T108249.99,KXBTC-24DEC0617-T93000,KXBTC-24DEC0617-B93250,KXBTC-24DEC0617-B93750,KXBTC-24DEC0617-B94250,KXBTC-24DEC0617-B94750,KXBTC-24DEC0617-B95250,KXBTC-24DEC0617-B95750,KXBTC-24DEC0617-B96250,KXBTC-24DEC0617-B96750,KXBTC-24DEC0617-B97250,KXBTC-24DEC0617-B97750,KXBTC-24DEC0617-B98250,KXBTC-24DEC0617-B98750,KXBTC-24DEC0617-B99250,KXBTC-24DEC0617-B99750,KXBTC-24DEC0617-B100250,KXBTC-24DEC0617-B100750,KXBTC-24DEC0617-B101250,KXBTC-24DEC0617-B101750,KXBTC-24DEC0617-B102250,KXBTC-24DEC0617-B102750,KXBTC-24DEC0617-B103250,KXBTC-24DEC0617-B103750,KXBTC-24DEC0617-B104250,KXBTC-24DEC0617-B104750,KXBTC-24DEC0617-B105250,KXBTC-24DEC0617-B105750,KXBTC-24DEC0617-B106250,KXBTC-24DEC0617-B106750,KXBTC-24DEC0617-B107250,KXBTC-24DEC0617-B107750,KXBTC-24DEC0617-B108250,KXBTC-24DEC0617-B108750,KXBTC-24DEC0617-B109250,KXBTC-24DEC0617-B109750,KXBTC-24DEC0617-B110250,KXBTC-24DEC0617-B110750,KXBTC-24DEC0617-B111250,KXBTC-24DEC0617-B111750,KXBTC-24DEC0617-T111999.99
2024-12-06 12:58:00.234983,101083.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,4,5,9,15,26,40,55,68,80,88,92,95,96,97,97,97,99,99,99,99,98,99,99,99,99,99,99,99,98,98,96,98,96,95,93,90,86,85,83,86,90,93,95,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 12:59:00.886091,100891.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,4,6,12,18,30,44,60,73,83,90,93,96,97,97,97,97,99,99,99,99,98,99,99,99,99,99,99,99,98,98,96,97,96,95,92,89,87,84,84,87,91,94,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:00:00.544857,100959.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,6,10,17,30,44,59,71,82,89,93,95,96,97,97,97,99,99,99,99,98,99,99,99,99,99,99,99,98,98,96,98,96,95,93,90,87,85,84,87,91,93,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:01:00.184635,100918.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,7,11,19,30,45,61,73,83,90,94,96,96,97,97,97,99,99,99,99,98,99,99,99,99,99,99,99,98,98,96,98,96,95,92,89,86,85,84,87,91,94,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:02:00.598907,100920.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,6,11,18,30,45,60,74,84,90,94,96,97,97,97,97,99,99,99,99,98,99,99,99,99,99,99,99,98,98,96,97,96,96,93,89,85,85,84,87,92,94,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:03:00.863829,101096.29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,5,9,18,26,41,55,69,80,88,92,95,96,97,97,97,96,99,99,99,98,99,99,99,99,99,99,99,98,98,96,98,96,96,94,90,87,85,84,86,90,93,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:04:00.040391,101044.26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,5,10,18,29,42,57,71,82,89,93,96,96,97,97,97,96,99,99,99,98,99,99,99,99,99,99,99,98,98,96,98,97,96,94,90,86,85,84,87,91,93,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:05:00.457495,101134.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,5,9,16,27,40,53,69,79,87,92,95,96,97,97,97,96,99,99,99,98,99,99,99,99,99,99,99,98,98,96,98,97,96,94,90,87,85,84,87,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:06:00.024502,101190.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,5,8,15,24,36,51,66,78,86,91,95,96,97,97,97,96,99,99,99,98,99,99,99,99,99,99,99,98,98,96,98,97,96,94,91,88,85,84,86,89,92,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:07:00.684094,101279.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,5,8,13,22,34,49,64,77,86,91,95,96,97,97,97,96,99,99,99,98,99,99,99,99,99,99,99,99,98,96,98,97,96,94,91,88,85,85,85,88,92,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:08:00.184846,101547.37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,3,4,6,10,17,27,41,56,71,81,88,92,95,97,97,97,96,99,99,99,98,99,99,99,99,99,99,99,99,98,96,98,98,96,94,93,89,87,85,85,87,91,94,96,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:09:00.077415,101454.29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,3,4,6,11,20,30,43,58,72,83,88,92,95,97,97,97,96,99,99,99,98,99,99,99,99,99,99,99,99,98,96,98,97,96,94,93,89,86,85,85,87,91,94,96,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:10:00.755663,101488.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,3,4,6,11,19,28,43,58,71,82,88,92,95,97,97,97,96,99,99,99,98,99,99,99,99,99,99,99,99,98,96,98,97,96,94,93,89,86,85,85,87,91,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:11:00.342272,101536.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,4,6,11,18,27,42,56,71,81,88,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,98,96,98,97,96,94,93,89,87,85,85,87,91,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:12:00.697833,101653.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,3,5,11,16,25,39,53,67,79,86,91,94,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,98,96,98,98,96,94,93,90,87,85,85,86,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:13:00.245158,101551.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,4,6,11,17,27,42,55,71,81,87,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,98,96,98,97,96,94,93,90,87,85,85,87,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:14:00.582419,101456.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,4,6,11,18,29,44,58,73,83,89,93,96,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,98,96,98,97,96,94,92,89,86,85,85,87,91,93,96,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:15:00.926613,101586.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,6,9,16,26,41,55,70,81,89,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,98,96,98,98,96,94,93,90,87,85,85,86,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:16:00.435844,101756.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,5,8,14,25,37,51,65,77,85,90,94,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,98,96,98,98,97,95,94,91,87,85,85,86,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:17:00.197652,101735.66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,5,8,13,25,36,50,65,78,85,91,94,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,98,96,98,98,96,95,94,91,87,85,85,86,89,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:18:00.012360,101701.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,5,9,15,24,38,53,67,79,86,91,94,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,98,96,98,98,96,95,94,91,88,85,85,86,89,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:19:00.524805,101548.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,5,11,18,28,42,56,72,81,88,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,97,97,94,93,90,87,85,85,87,90,93,95,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:20:00.702438,101546.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,6,11,17,28,43,58,72,82,88,93,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,97,97,95,93,90,87,85,85,87,90,93,95,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:21:00.961429,101454.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,6,11,18,29,45,59,74,84,90,93,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,97,97,95,93,89,85,83,85,88,91,94,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:22:00.438563,101581.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,5,10,16,26,41,56,72,81,88,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,98,97,95,93,90,86,83,85,87,91,93,95,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:23:00.817944,101658.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,6,8,16,25,38,54,70,79,88,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,98,97,95,94,90,86,84,85,86,90,93,95,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:24:00.386048,101641.52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,5,9,16,27,39,54,68,80,87,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,98,97,95,93,90,86,84,85,86,90,93,95,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:25:00.870555,101632.32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,6,10,17,26,40,55,69,80,87,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,98,97,95,93,90,86,84,85,86,90,93,95,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:26:00.557773,101771.56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,6,9,14,22,35,50,64,78,85,92,94,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,98,97,96,94,91,87,85,85,86,89,93,95,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:27:00.093338,101793.28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,6,9,13,22,35,50,63,78,85,92,94,97,98,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,99,98,97,96,94,91,88,85,85,85,89,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:28:00.730870,101845.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,9,12,20,34,47,62,75,84,92,94,96,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,99,99,98,97,96,94,92,89,85,85,85,89,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:29:00.231887,101873.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,9,11,21,34,46,61,74,84,92,94,96,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,99,99,98,97,97,94,92,89,85,85,85,89,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:30:00.022079,101676.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,10,14,24,38,53,67,79,87,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,99,99,98,97,97,94,91,87,85,85,86,89,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:31:00.703052,101558.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,5,11,16,28,42,57,70,81,88,93,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,99,99,98,96,97,94,89,86,84,85,86,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:32:00.043897,101644.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,5,10,16,26,41,57,69,80,88,92,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,99,99,98,97,96,94,90,86,84,84,86,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:33:00.493490,101502.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,5,11,18,29,45,60,74,83,89,94,96,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,99,99,98,96,96,94,89,86,84,84,87,90,93,96,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:34:00.130973,101575.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,5,10,16,27,41,57,71,82,89,93,95,97,97,97,96,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,98,97,96,94,90,86,84,84,87,91,93,96,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:35:00.474067,101468.27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,6,12,19,31,45,61,74,84,91,94,96,97,97,97,97,96,99,99,98,99,99,99,99,99,99,99,99,99,98,98,97,96,96,93,89,86,83,84,87,91,94,96,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:36:00.253734,101364.23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,6,13,21,33,48,63,76,86,91,94,96,97,97,97,97,97,99,99,98,99,99,99,99,99,99,99,99,99,98,98,97,96,96,93,88,85,83,85,88,91,94,96,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:37:00.325030,101411.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,6,12,20,32,47,63,76,86,91,94,96,97,97,97,97,97,99,99,98,99,99,99,99,99,99,99,99,99,98,97,97,96,96,93,89,85,83,84,88,91,95,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:38:00.644991,101285.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,7,14,22,36,52,68,80,87,92,95,97,97,97,97,98,99,99,99,98,99,99,99,99,99,99,99,99,99,99,97,97,96,96,93,88,84,83,85,88,92,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:39:00.880512,101285.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,7,15,23,37,54,68,81,88,92,95,97,97,97,97,98,99,99,99,98,99,99,99,99,99,99,99,99,99,99,97,96,96,96,93,87,84,83,85,89,92,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:40:00.783960,101247.59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,8,15,25,40,56,70,82,89,93,96,97,97,97,97,98,99,99,99,97,99,99,99,99,99,99,99,99,99,99,97,97,96,94,90,87,84,83,86,90,92,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:41:00.197099,101232.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,8,15,24,40,57,71,82,89,93,96,96,97,97,97,98,99,99,99,97,99,99,99,99,99,99,99,99,99,99,97,97,96,94,90,87,84,83,86,90,92,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:42:00.921268,101192.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,8,16,26,42,58,72,82,90,94,96,96,97,97,97,98,99,99,99,97,99,99,99,99,99,99,99,99,99,99,97,97,95,94,90,87,84,83,86,90,92,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:43:00.847300,101090.64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,10,18,29,44,61,74,84,91,94,97,97,97,97,97,98,99,99,99,97,99,99,99,99,99,99,99,99,99,99,97,96,95,93,90,86,83,83,87,91,94,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:44:00.311942,101021.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,10,19,31,46,63,76,86,92,95,97,97,97,97,97,98,99,99,99,97,99,99,99,99,99,99,99,99,99,99,97,96,95,92,89,85,83,83,87,91,94,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:45:00.934743,100974.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,11,20,33,49,64,78,87,92,95,97,97,97,97,97,98,99,99,99,97,99,99,99,99,99,99,99,99,99,99,97,96,95,92,89,84,83,84,87,91,94,95,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:46:00.417294,101087.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,9,17,29,44,61,75,85,92,95,97,97,97,97,97,98,99,99,99,97,99,99,99,99,99,99,99,99,99,99,97,96,95,93,89,85,83,83,87,91,94,95,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:47:00.395127,101190.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,8,16,26,41,58,73,84,90,94,97,97,97,97,97,98,99,99,99,97,99,99,99,99,99,99,99,99,99,99,99,96,95,93,90,86,83,83,86,90,93,95,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:48:00.820449,101227.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,16,26,40,58,72,83,90,94,96,97,97,97,97,98,98,99,99,97,99,99,99,99,99,99,99,99,99,99,99,96,95,94,90,86,84,83,86,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:49:00.152727,101296.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,8,15,24,40,56,70,83,89,94,96,97,97,97,97,96,96,99,99,97,99,99,99,99,99,99,99,99,99,99,99,96,96,94,91,87,84,83,85,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:50:00.017883,101256.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,8,16,26,41,57,72,83,89,94,96,97,97,97,97,96,96,99,99,97,99,99,99,99,99,99,99,99,99,99,99,97,96,94,91,87,84,83,86,90,93,95,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:51:00.181239,101248.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,8,16,27,41,55,72,83,90,94,96,97,97,97,97,97,96,99,99,97,99,99,99,99,99,99,99,99,99,99,99,97,95,94,91,87,84,83,86,90,93,95,97,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:52:00.815030,101325.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,8,15,24,38,54,69,81,88,93,96,97,97,97,97,97,96,99,99,97,99,99,99,99,99,99,99,99,99,99,99,97,96,94,91,87,84,83,86,89,93,95,97,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:53:00.498187,101349.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,8,15,24,37,54,67,79,88,93,96,97,97,97,97,97,96,99,99,98,99,99,99,99,99,99,99,99,99,99,99,97,96,93,91,87,84,83,86,89,92,95,97,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:54:00.865944,101442.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,8,13,22,36,51,65,78,87,92,95,97,97,97,97,97,96,99,99,98,99,99,99,99,99,99,99,99,99,99,99,97,96,94,92,87,84,83,85,89,92,95,97,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:55:00.782861,101583.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,6,10,19,31,46,61,74,84,91,95,97,97,97,97,97,96,99,99,98,99,99,99,99,99,99,99,99,99,99,99,98,96,94,92,88,85,83,85,87,91,95,97,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:56:00.173445,101544.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,6,11,21,32,49,62,75,85,91,95,97,97,97,97,97,96,99,99,98,99,99,99,99,99,99,99,99,99,99,97,97,96,94,92,88,85,83,84,87,91,95,97,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:57:00.253290,101502.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,6,12,21,34,50,64,76,85,91,95,97,97,97,97,97,96,99,99,98,99,99,99,99,99,99,99,99,99,99,97,97,96,94,92,88,85,83,85,87,91,94,96,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 13:58:00.859129,101653.52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,6,10,17,29,45,60,74,83,90,94,96,97,97,97,97,96,99,99,98,99,99,99,99,99,99,99,99,99,99,97,97,96,95,93,89,85,83,84,87,91,93,96,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
